,education,married,voted,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
14468,1,1,2,1,1,1,1,0,0,4,2,2.9
14469,3,1,2,1,1,1,0,2,0,4,2,2.7
14470,2,3,1,0,0,0,0,2,1,1,0,1
14471,3,1,1,0,0,0,0,1,1,4,2,1
14472,3,1,1,1,0,0,0,1,0,3,1,2.2
14473,2,2,2,1,0,1,0,2,1,3,1,1.9
14474,2,1,2,1,0,0,0,1,0,3,1,2.7
14475,3,2,1,1,0,0,0,2,1,2,0,2.7
14476,4,2,2,1,0,1,0,2,1,3,1,2.4
14477,2,1,2,1,1,1,1,0,0,2,0,3.5
14478,4,2,1,1,1,1,0,3,1,1,0,2.1
14479,2,1,2,1,0,0,1,0,1,4,2,3.6
14480,4,2,1,1,0,0,0,1,1,2,1,2.2
14481,2,1,1,1,0,0,0,1,1,3,1,3
14482,3,1,2,0,0,0,0,1,1,3,1,3.3
14483,4,1,2,0,1,0,1,0,0,3,1,2.5
14484,1,1,2,0,0,0,1,0,1,3,1,2.4
14485,2,1,2,1,0,0,0,2,1,3,1,3
14486,2,2,1,1,0,0,0,1,1,3,1,3.9
14487,2,2,2,1,0,0,0,2,1,2,1,1.2
14488,1,1,2,0,0,0,1,0,1,3,1,3.6
14489,2,1,2,1,1,0,1,0,0,3,1,2
14490,2,1,1,0,0,0,1,0,1,4,2,2.7
14491,3,1,1,1,1,1,0,1,1,4,2,2
14492,3,1,2,1,1,0,0,1,1,3,1,1.6
14493,2,2,1,1,0,0,0,1,1,3,1,2.9
14494,4,1,2,1,1,1,0,1,0,3,1,2.4
14495,3,1,2,0,0,0,0,1,1,3,2,2.6
14496,3,1,2,1,0,0,1,0,0,3,1,3.1
14497,2,1,1,1,1,1,0,1,1,3,1,1.5
14498,2,2,1,1,0,1,0,2,1,4,2,1.2
14499,3,1,2,0,0,0,0,1,1,4,2,1.8
14500,2,1,2,0,1,0,1,0,1,3,1,3.2
14501,3,2,1,1,1,1,0,1,1,3,1,2.7
14502,2,1,1,0,0,0,0,1,1,1,0,2.5
14503,3,1,1,1,1,1,0,1,1,1,0,3.6
14504,2,1,2,0,0,0,0,1,0,3,1,2.2
14505,1,1,1,1,0,0,1,0,1,2,0,2.3
14506,4,3,1,1,0,1,0,2,1,4,2,1.5
14507,1,1,2,0,0,0,1,0,1,4,2,3.6
14508,2,1,2,0,0,0,1,0,1,4,2,3.4
14509,2,1,2,0,0,0,1,0,0,3,1,2.3
14510,2,1,2,1,1,0,0,1,0,3,1,2.5
14511,3,1,1,1,0,0,0,1,1,2,1,2.1
14512,3,1,2,1,0,1,0,1,0,3,1,2.7
14513,1,2,1,1,0,1,0,2,1,1,0,1.8
14514,2,1,1,0,0,0,1,0,0,3,1,2.8
14515,2,1,1,1,0,1,0,3,1,3,1,1.6
14516,3,1,1,1,1,0,0,1,1,2,1,1.4
14517,3,2,1,1,0,0,0,1,1,3,1,1.8
14518,2,1,2,1,0,0,1,0,1,3,1,2.6
14519,2,2,1,0,0,0,0,1,1,4,2,1.9
14520,4,1,2,0,0,0,0,1,0,3,1,2.7
14521,2,1,1,1,1,0,1,0,1,4,2,2.8
14522,2,1,2,1,0,0,1,0,1,4,2,2.5
14523,2,1,2,1,0,0,0,1,1,2,0,2.6
14524,2,1,2,1,1,1,1,0,1,2,0,1.7
14525,1,1,1,1,1,1,0,1,1,4,2,1.7
14526,4,2,2,0,0,0,0,2,0,3,1,2.7
14527,3,1,1,1,0,1,0,1,1,3,1,3.5
14528,4,2,2,1,1,1,0,2,1,2,0,1.1
14529,1,1,2,0,0,0,1,0,0,3,1,2.3
14530,3,1,1,1,0,0,0,1,0,3,1,3.9
14531,3,1,2,1,1,1,0,1,1,3,1,2.4
14532,2,2,1,1,0,0,0,3,1,2,0,2.3
14533,3,1,1,0,0,0,0,1,1,3,1,1.4
14534,3,3,2,1,0,0,0,2,1,3,1,1.4
14535,2,1,1,1,0,0,1,0,0,3,1,2.3
14536,1,1,2,0,0,0,1,0,1,2,0,1.9
14537,4,1,1,0,0,0,0,1,0,2,1,3.5
14538,4,1,2,0,0,0,1,0,0,3,1,3.7
14539,2,1,1,0,0,0,0,1,1,3,1,2.5
14540,3,1,2,1,0,0,0,1,1,4,2,3
14541,2,1,1,1,0,0,0,1,1,4,2,3.5
14542,3,1,1,1,0,0,0,1,1,1,0,1.4
14543,3,1,1,1,1,1,1,0,0,3,1,2
14544,4,2,1,0,0,0,0,2,1,2,0,1.9
14545,3,3,1,1,1,0,0,2,1,3,1,2.3
14546,2,1,2,1,1,0,1,0,1,4,2,2
14547,3,1,2,1,1,1,1,0,1,4,2,2.4
14548,4,1,1,0,0,0,0,1,0,3,1,1.5
14549,2,1,2,0,0,0,1,0,1,3,1,2.4
14550,2,1,1,1,0,0,0,1,1,3,1,2.3
14551,1,1,2,1,0,0,1,0,0,4,2,4.8
14552,4,2,1,1,0,0,0,2,1,2,1,2.4
14553,2,1,2,1,0,0,1,0,0,3,1,1.4
14554,4,2,1,0,1,1,0,1,1,2,0,2.9
14555,3,2,1,1,0,1,0,2,1,2,1,3.1
14556,2,1,1,0,0,0,0,1,0,2,0,2.6
14557,2,2,2,1,0,0,0,2,1,3,1,2
14558,1,1,2,0,0,0,1,0,1,4,2,1.6
14559,3,1,2,1,1,0,0,1,1,2,0,1.7
14560,4,1,1,1,0,0,0,1,0,2,1,2.2
14561,3,1,1,1,0,1,0,1,1,2,1,2.3
14562,4,1,2,1,1,1,0,2,1,3,1,2.7
14563,2,1,1,1,1,1,1,0,1,4,2,3
14564,3,1,2,1,1,0,0,1,1,4,2,1.4
14565,3,1,1,1,0,0,0,1,1,3,1,1.6
14566,2,1,1,0,0,0,0,1,1,3,1,0.8
14567,3,2,1,1,0,0,0,2,1,2,0,2.9
14568,3,1,2,1,0,0,1,0,1,3,1,2.6
14569,2,2,2,1,0,1,0,2,1,3,1,2.9
14570,3,1,2,0,0,0,0,1,0,3,1,2.2
14571,3,1,1,1,1,1,0,1,0,2,1,2.1
14572,3,1,2,1,0,0,1,0,0,3,1,2.6
14573,2,1,1,1,0,0,0,1,1,3,1,2.3
14574,4,1,1,1,1,1,0,1,1,3,1,3.4
14575,3,1,2,0,0,0,0,1,0,2,1,1.8
14576,3,1,2,1,1,1,0,1,1,4,2,3.1
14577,2,1,2,1,0,0,1,0,1,3,1,3.3
14578,2,1,2,0,0,0,1,0,0,3,1,2
14579,2,3,1,0,0,0,0,2,0,1,0,2.1
14580,1,1,2,0,0,1,1,0,1,2,0,1.1
14581,3,1,2,0,0,0,0,2,0,3,1,2.1
14582,4,2,2,1,0,0,0,2,1,2,0,1.6
14583,3,1,1,1,0,0,0,1,0,4,2,1.1
14584,2,1,2,0,0,0,1,0,0,3,1,3.3
14585,1,2,1,1,0,0,0,2,0,2,1,2.4
14586,3,1,1,1,1,1,0,1,1,4,2,2.3
14587,3,2,1,1,1,1,0,1,1,3,1,1.3
14588,3,3,2,1,0,0,0,2,1,3,1,1.7
14589,2,1,2,1,0,0,0,1,1,3,1,2.8
14590,3,2,1,1,0,0,0,1,0,2,1,2.6
14591,3,1,2,0,0,0,0,1,0,3,1,2.4
14592,4,2,2,1,0,0,0,2,1,2,0,2.1
14593,2,1,2,1,0,0,1,0,1,4,2,2
14594,3,1,2,1,1,0,0,1,1,2,0,2.1
14595,2,1,1,0,0,0,1,0,1,3,1,2.3
14596,3,1,1,0,1,0,0,1,1,4,2,2.8
14597,3,2,1,0,0,0,0,2,1,1,0,1.6
14598,3,2,1,1,0,0,0,2,1,3,1,2.8
14599,4,3,1,1,1,1,0,3,1,3,1,2.3
14600,2,2,1,1,0,0,0,2,1,3,1,2.5
14601,3,3,2,1,1,1,0,2,1,4,2,2.9
14602,3,1,2,0,0,0,0,1,0,2,1,1.4
14603,2,1,2,0,0,0,1,0,0,4,2,3
14604,1,1,2,0,0,0,1,0,1,4,2,2.6
14605,2,1,2,1,0,0,0,1,0,4,2,3.5
14606,2,2,2,1,0,0,0,1,1,4,2,2.8
14607,2,1,2,1,0,1,1,0,1,4,2,1.8
14608,2,1,1,1,0,0,0,1,0,3,1,4.1
14609,3,1,2,1,1,0,0,1,0,3,1,2.8
14610,2,1,2,1,0,0,1,0,1,3,1,1.9
14611,2,1,1,1,0,0,0,1,1,2,1,2.7
14612,2,2,1,1,1,1,0,2,1,2,1,3.5
14613,3,1,1,1,0,1,0,1,1,2,0,3.6
14614,2,1,2,1,1,0,1,0,1,3,1,2.4
14615,2,1,1,1,0,1,0,2,1,4,2,1.5
14616,2,1,1,1,0,0,0,1,0,3,1,3.2
14617,2,3,1,1,0,1,0,3,1,4,2,1.9
14618,3,1,1,1,0,0,0,1,1,3,1,2.8
14619,4,2,1,1,0,0,0,1,1,3,1,1.7
14620,4,3,1,1,0,1,0,1,1,3,1,1.6
14621,2,1,2,1,0,0,0,1,0,2,0,3.2
14622,3,1,1,1,1,1,0,1,1,2,1,3.2
14623,4,1,2,1,1,1,0,1,1,2,0,2.7
14624,1,2,2,1,1,1,0,1,0,3,1,3.2
14625,2,1,2,1,0,0,1,0,1,4,2,2.4
14626,4,1,1,1,1,1,0,1,1,3,1,2.3
14627,3,1,1,1,0,1,0,1,1,3,1,2.4
14628,4,1,2,1,0,0,0,1,1,3,1,1
14629,2,1,1,1,0,0,0,1,0,1,0,1.1
14630,2,2,2,0,0,0,0,1,0,3,1,3.7
14631,2,2,1,1,0,0,0,3,1,3,1,3.2
14632,2,1,2,1,0,1,0,1,1,1,0,2.3
14633,3,2,1,1,1,1,0,2,1,4,2,2.4
14634,4,1,1,1,1,0,0,1,1,2,0,1.6
14635,2,2,1,1,0,0,0,1,1,3,1,0.7
14636,1,3,2,0,0,0,0,1,0,2,0,1.8
14637,2,1,2,1,0,0,0,1,1,4,2,3.7
14638,3,2,1,1,1,1,0,2,1,3,1,2.3
14639,3,1,2,1,1,1,0,1,1,2,0,1.8
14640,3,2,1,0,0,0,0,2,1,3,1,2.8
14641,2,1,1,0,1,0,1,0,1,3,1,3.8
14642,3,2,1,1,1,1,0,2,1,4,2,3.7
14643,4,2,1,0,1,1,0,1,1,2,0,2.3
14644,4,1,1,1,0,1,0,2,1,2,1,2
14645,4,2,2,1,1,0,0,1,0,3,1,2
14646,2,1,1,0,0,0,1,0,1,4,2,4.1
14647,3,2,2,1,0,0,0,2,0,2,0,2
14648,1,1,2,1,1,1,1,0,1,3,1,4.6
14649,1,1,2,0,0,0,1,0,1,3,1,2.6
14650,4,2,1,1,1,1,0,1,1,2,0,2.3
14651,3,1,1,1,0,0,0,1,1,3,1,3.7
14652,3,2,2,1,1,1,0,2,1,2,1,2.7
14653,4,1,1,1,0,0,0,1,1,2,0,2.3
14654,2,1,2,1,0,0,1,0,1,3,2,1.3
14655,3,1,2,1,0,0,0,1,0,2,1,1.3
14656,2,1,2,0,0,0,0,1,1,2,0,1.2
14657,4,1,1,1,1,1,0,2,1,2,0,1.1
14658,2,1,1,1,1,1,1,0,1,2,0,2.4
14659,1,1,2,0,0,0,1,0,0,4,2,3.8
14660,4,2,2,1,1,1,0,3,1,1,0,2.5
14661,4,2,1,1,0,0,0,1,1,2,0,0.6
14662,2,1,2,1,1,1,1,0,1,4,2,2.1
14663,1,3,1,1,1,0,0,2,1,3,1,3.5
14664,4,2,1,1,1,0,0,1,1,3,1,1.9
14665,3,1,1,1,1,0,0,1,1,3,1,2.3
14666,2,1,2,1,0,0,1,0,1,4,2,3
14667,4,1,2,1,1,1,0,1,1,3,1,2.6
14668,2,3,2,1,0,0,0,1,1,3,1,2.4
14669,3,1,2,1,1,1,0,1,1,3,1,2.8
14670,2,1,2,1,0,0,0,1,1,4,2,2.4
14671,2,2,1,0,0,0,0,2,1,1,0,1.6
14672,4,2,1,1,1,1,0,1,0,4,2,1.5
14673,3,1,1,1,0,0,0,1,1,4,2,3
14674,3,2,2,1,0,1,0,1,0,3,1,2.5
14675,1,1,2,1,0,0,1,0,1,3,1,3.3
14676,3,2,1,1,1,1,0,2,1,3,1,1.5
14677,3,1,1,1,0,0,0,1,0,4,2,3
14678,2,1,1,0,1,0,0,1,1,2,1,2.5
14679,2,1,2,1,1,1,0,1,1,3,1,2.4
14680,2,1,2,1,0,0,0,1,1,3,1,2.8
14681,1,1,2,1,0,0,1,0,1,3,1,2.8
14682,2,1,2,1,0,0,0,1,1,3,1,2.8
14683,2,1,2,1,1,1,1,0,1,3,1,1.9
14684,3,2,1,0,0,0,0,2,1,2,0,1.3
14685,2,1,2,0,0,0,1,0,1,4,2,2.6
14686,3,1,1,1,1,1,0,1,1,3,1,2.3
14687,4,1,2,0,0,0,1,0,0,3,1,2.8
14688,2,1,2,0,0,0,0,1,1,3,1,3.3
14689,4,1,2,1,0,0,0,1,1,3,1,3.3
14690,3,1,1,1,0,1,0,2,1,3,1,3.5
14691,3,3,1,1,0,0,0,1,1,4,2,3
14692,4,2,1,1,1,0,0,1,1,3,1,3.1
14693,4,2,1,1,0,0,0,1,1,2,0,2.6
14694,4,2,2,1,1,1,0,2,1,3,1,0.5
14695,3,2,1,1,0,1,0,2,1,2,0,0.8
14696,3,1,1,1,0,0,0,1,1,4,2,2.4
14697,3,2,1,1,0,0,0,1,0,3,1,3.1
14698,1,1,2,0,0,0,1,0,1,3,1,2.6
14699,3,1,1,1,0,0,0,1,1,3,1,1.8
14700,3,1,2,1,0,0,0,1,0,3,1,3.9
14701,2,2,1,1,0,0,0,1,0,2,0,1.3
14702,3,1,2,1,0,0,0,1,1,2,0,2.7
14703,1,1,2,0,0,0,1,0,0,3,1,3.5
14704,4,3,1,1,1,1,0,2,1,3,1,1.2
14705,3,1,1,1,1,1,0,1,1,2,0,2.4
14706,3,1,1,1,0,0,0,2,0,2,1,2.5
14707,4,2,1,1,1,1,0,2,0,2,1,3.3
14708,3,1,1,1,0,0,0,1,0,3,1,2.3
14709,2,3,1,0,0,0,0,3,1,3,1,3.5
14710,3,1,1,0,1,1,0,1,0,2,1,2.8
14711,4,1,1,1,1,1,0,2,0,3,1,1.9
14712,2,1,2,0,0,0,1,0,1,3,1,2.6
14713,2,1,2,1,0,0,1,0,1,4,2,2
14714,2,1,2,1,0,0,0,1,0,2,0,2.1
14715,2,2,1,1,0,0,0,2,1,2,0,2.6
14716,2,1,2,0,1,0,0,1,1,1,0,0.7
14717,1,1,2,1,0,0,1,0,0,3,1,3
14718,2,1,2,1,0,0,0,1,0,3,1,3.2
14719,3,3,1,0,0,0,0,3,0,3,1,2.5
14720,4,1,1,1,1,1,0,1,1,4,2,3.1
14721,4,2,1,1,0,0,0,2,1,3,1,1.3
14722,2,1,1,0,0,0,1,0,1,3,1,3.3
14723,2,1,1,1,0,0,1,0,1,4,2,3.3
14724,2,1,1,1,0,0,1,0,1,2,1,2.5
14725,4,2,1,1,0,0,0,1,1,1,0,1.7
14726,1,2,1,1,0,0,0,1,1,3,1,3.1
14727,2,1,1,1,0,0,1,0,1,4,2,3.5
14728,4,1,1,1,1,0,0,3,1,3,1,2
14729,2,2,1,1,0,0,0,1,1,2,0,3
14730,4,1,1,1,1,1,0,1,1,4,2,1.4
14731,4,2,1,1,1,1,0,3,1,1,0,0.3
14732,4,2,1,0,0,0,0,1,0,3,1,0.3
14733,4,2,2,1,1,1,0,1,1,3,1,0.7
14734,4,2,1,1,1,0,0,1,1,2,0,1.7
14735,2,3,1,1,0,1,0,2,1,2,0,1.8
14736,4,2,1,0,0,0,0,1,0,3,1,1.8
14737,1,1,2,1,0,0,1,0,0,3,1,2.3
14738,3,2,1,1,0,0,0,1,1,2,0,0.9
14739,4,2,2,1,0,1,0,2,0,3,1,0.3
14740,3,1,1,1,1,1,0,1,0,4,2,2.4
14741,3,3,2,1,1,1,0,2,0,4,2,2.2
14742,3,1,1,1,0,0,0,1,1,2,1,2.5
14743,1,1,2,1,0,0,1,0,1,3,1,1.6
14744,1,2,2,0,1,0,0,3,1,4,2,1.8
14745,1,1,2,0,0,0,1,0,0,2,1,1.3
14746,4,1,2,1,1,0,0,1,0,4,2,2.3
14747,2,3,1,0,0,0,0,2,1,4,2,2.4
14748,3,2,1,0,0,0,0,2,1,1,0,1.4
14749,2,1,2,1,0,0,0,1,1,2,1,1.2
14750,3,1,1,1,0,0,0,1,1,2,0,1.5
14751,2,1,2,1,1,1,1,0,0,4,2,2
14752,2,1,2,1,0,0,1,0,0,4,2,2.4
14753,3,1,1,1,1,1,0,1,1,4,2,1.9
14754,4,3,1,1,0,0,0,2,0,2,0,1.2
14755,2,1,1,1,0,0,0,1,1,3,1,2.4
14756,3,1,2,0,0,0,0,1,0,3,1,2.7
14757,2,2,1,0,0,0,0,2,1,2,0,1.9
14758,3,1,1,1,0,0,0,1,1,3,1,3.8
14759,3,2,1,1,0,0,0,3,1,2,1,2.2
14760,3,1,1,1,0,0,0,1,0,4,2,3.2
14761,4,3,2,1,0,1,0,2,1,2,0,1
14762,4,2,1,0,0,0,0,3,1,2,0,0.2
14763,3,1,1,0,0,0,0,1,1,4,2,2.8
14764,2,1,1,1,0,1,0,1,1,2,0,4.1
14765,3,1,2,1,1,1,0,1,1,4,2,0.5
14766,2,1,2,1,0,0,0,1,0,1,0,2.1
14767,3,1,1,1,0,0,0,1,1,3,1,3.7
14768,2,1,2,1,0,1,1,0,1,2,0,2.6
14769,2,1,2,1,1,1,1,0,1,4,2,3.1
14770,4,1,2,1,1,1,0,1,1,4,2,2.6
14771,3,2,2,0,0,0,0,2,1,2,0,1.9
14772,1,2,1,1,0,1,0,2,1,2,1,1.8
14773,4,1,1,1,0,0,0,1,0,2,1,1.6
14774,4,2,1,1,0,0,0,1,0,3,1,1.9
14775,3,2,1,1,0,0,0,1,0,3,1,2.5
14776,3,2,1,1,1,1,0,2,1,3,1,2.2
14777,3,1,2,1,0,0,0,1,1,4,2,2.8
14778,2,1,1,1,0,0,0,1,1,3,1,3.6
14779,4,2,1,1,1,1,0,1,1,2,1,3.2
14780,4,2,2,0,0,0,0,1,0,3,1,1.8
14781,3,1,1,1,1,1,0,2,1,2,1,1.8
14782,1,1,1,1,0,0,1,0,0,3,1,1.6
14783,2,1,1,1,0,0,1,0,1,4,2,4
14784,3,1,2,1,1,1,0,1,1,4,2,1.5
14785,3,1,2,1,0,0,0,1,0,3,1,2.8
14786,2,1,2,1,1,1,1,0,1,4,2,2.2
14787,4,1,1,1,1,1,0,1,1,3,1,1.1
14788,3,1,1,1,0,0,0,1,1,2,0,3
14789,2,1,1,1,0,0,0,1,1,3,1,3.5
14790,4,2,1,1,0,1,0,2,0,4,2,1.2
14791,3,1,1,1,0,0,0,1,0,2,1,1.7
14792,2,1,2,1,0,0,0,2,0,1,0,1.6
14793,2,1,1,1,0,0,0,1,1,2,0,3.2
14794,2,2,1,1,1,1,0,2,1,2,0,3.5
14795,2,1,2,1,0,1,0,2,1,3,1,2.4
14796,2,1,1,1,0,1,0,2,1,3,1,1.6
14797,2,1,1,0,1,0,0,1,1,2,1,3.2
14798,2,1,1,1,1,0,1,0,1,4,2,3
14799,4,1,1,0,1,0,0,1,0,3,1,2.2
14800,3,1,1,1,0,1,0,2,1,3,1,3.8
14801,1,1,2,1,1,0,1,0,0,4,2,2.1
14802,3,1,1,1,1,1,0,1,0,4,2,4.1
14803,2,1,1,1,0,0,1,0,1,3,1,2.2
14804,3,2,1,1,0,0,0,2,1,3,1,1.8
14805,2,2,2,1,0,1,0,1,1,2,1,1.8
14806,2,1,1,0,0,0,0,1,1,2,1,1.5
14807,4,3,1,1,1,1,0,2,1,2,0,0.2
14808,2,3,2,1,0,0,0,2,1,2,0,2.6
14809,2,1,2,1,1,0,0,1,0,1,0,2.7
14810,2,1,2,1,0,0,1,0,1,3,1,3
14811,1,1,2,1,0,0,1,0,1,4,2,2.8
14812,3,1,2,0,0,0,1,0,0,2,0,1.4
14813,3,1,1,1,0,0,0,1,1,2,1,2.2
14814,3,1,2,0,1,1,0,1,1,1,0,0.5
14815,2,1,2,1,0,0,1,0,1,4,2,2.4
14816,3,2,2,1,0,0,0,1,1,1,0,2.5
14817,2,1,2,1,1,1,1,0,1,3,1,3.4
14818,3,2,1,1,1,1,0,3,1,1,0,2.5
14819,4,2,1,1,1,1,0,3,1,2,0,2.3
14820,4,1,1,0,1,1,0,1,1,2,0,3.2
14821,3,3,1,0,0,1,0,1,0,2,1,1.5
14822,3,1,2,0,0,0,0,1,1,2,0,1.3
14823,3,3,1,0,1,1,0,2,1,2,0,1.7
14824,3,2,1,1,1,1,0,2,1,4,2,2.9
14825,2,1,2,1,1,1,1,0,1,4,2,2.8
14826,4,1,1,1,0,0,0,2,1,3,1,2
14827,2,1,2,0,0,0,0,2,1,2,0,3
14828,3,3,1,1,1,0,0,1,1,3,1,2.5
14829,3,3,1,0,0,0,0,1,0,3,1,3.2
14830,2,1,2,1,1,1,0,1,1,3,1,2.9
14831,2,1,2,1,0,0,1,0,0,3,1,1.8
14832,2,1,2,0,0,0,0,1,0,4,2,4.1
14833,3,1,2,0,0,0,0,1,1,3,1,3.1
14834,2,1,2,0,0,0,1,0,0,2,0,1.1
14835,2,1,1,0,0,0,1,0,0,2,0,2.8
14836,1,1,2,0,0,0,1,0,0,3,1,3.1
14837,2,1,2,1,1,1,1,0,1,3,1,2.3
14838,3,2,2,1,0,0,0,3,1,2,0,3.2
14839,4,1,1,0,0,0,0,1,1,2,0,2
14840,4,1,1,1,1,1,0,1,0,4,2,1.5
14841,2,1,1,1,0,0,1,0,0,3,1,1.3
14842,2,1,2,1,0,0,0,1,0,3,1,2.5
14843,2,2,1,1,1,0,0,2,1,4,2,3.3
14844,4,1,1,0,0,0,0,1,1,3,1,2.6
14845,2,1,2,1,1,0,1,0,1,4,2,2.7
14846,1,1,2,1,1,1,1,0,0,4,2,2.6
14847,2,1,1,1,0,0,1,0,1,2,0,2.7
14848,2,1,2,0,1,0,1,0,1,3,1,1.9
14849,1,1,2,0,1,0,1,0,1,4,2,2.8
14850,1,1,2,0,0,0,1,0,0,3,1,3.6
14851,2,1,2,1,0,0,1,0,1,4,2,4.6
14852,2,2,2,1,0,0,0,2,1,2,0,1.9
14853,3,1,2,0,0,0,0,1,1,2,0,2.5
14854,3,1,1,1,1,1,0,1,1,4,2,2
14855,3,2,1,1,0,0,0,1,1,4,2,2.2
14856,1,1,2,0,1,0,1,0,0,4,2,3.6
14857,2,1,2,1,0,0,0,1,0,3,1,3.5
14858,3,1,2,1,1,0,0,1,0,3,1,3.5
14859,3,3,1,1,0,0,0,1,1,3,1,2.6
14860,2,1,2,1,0,1,0,1,1,4,2,2.7
14861,1,1,2,0,0,0,1,0,0,3,1,1.7
14862,4,2,1,0,0,0,0,2,0,3,1,2
14863,2,1,2,1,0,0,0,1,1,4,2,3.6
14864,2,1,2,1,1,1,0,1,0,2,1,2.7
14865,3,2,1,1,1,1,0,2,1,3,1,2.7
14866,3,2,2,1,1,1,0,2,1,3,1,2.6
14867,3,1,2,1,0,0,0,1,1,3,1,2.2
14868,4,2,1,0,1,0,0,1,1,3,1,2.7
14869,2,1,1,1,1,1,0,1,0,3,1,3
14870,4,1,2,1,0,0,0,1,0,3,1,1.7
14871,2,1,1,1,0,0,0,1,0,4,2,3
14872,3,1,1,1,1,1,0,2,1,4,2,1.7
14873,3,1,1,1,0,0,0,1,1,3,1,1.8
14874,3,2,2,1,1,1,0,2,0,3,1,2.4
14875,4,1,2,1,1,1,0,1,1,3,1,2.8
14876,3,1,2,1,1,1,0,1,1,4,2,1.6
14877,4,1,2,1,1,1,0,1,0,4,2,1.7
14878,4,1,1,1,1,1,0,1,0,4,2,1.7
14879,3,1,1,1,0,0,0,1,1,3,1,2.9
14880,4,2,1,1,1,1,0,2,1,2,0,2.7
14881,4,1,1,1,0,0,0,1,0,3,1,2.7
14882,3,1,2,0,0,0,0,1,1,2,0,1
14883,3,2,1,1,0,0,0,1,1,4,2,3.4
14884,3,1,1,1,0,0,0,1,1,3,1,1.4
14885,3,1,1,1,0,0,0,1,0,3,1,2.1
14886,3,1,2,1,0,0,0,1,1,3,1,2.2
14887,2,2,1,1,0,0,0,3,1,1,0,3.1
14888,3,1,1,0,0,0,0,1,1,3,1,1.7
14889,1,1,2,0,0,0,1,0,1,3,1,1.8
14890,2,1,2,0,0,0,1,0,0,2,1,0.9
14891,4,2,1,0,1,1,0,3,1,1,0,1.3
14892,2,1,2,1,1,1,1,0,1,3,1,2.9
14893,2,3,1,1,0,1,0,1,1,4,2,1.6
14894,2,2,1,1,0,0,0,3,1,1,0,1.4
14895,3,1,1,1,0,1,0,1,1,3,1,2.5
14896,3,3,1,1,1,1,0,2,1,3,1,1.3
14897,2,1,2,1,1,0,0,1,0,2,1,3.7
14898,4,1,1,1,1,1,0,1,0,3,1,3.9
14899,3,1,2,1,0,0,1,0,0,4,2,1.2
14900,2,1,2,0,0,0,1,0,1,1,0,1.3
14901,3,1,1,0,0,0,0,1,0,3,1,1.2
14902,2,3,1,1,0,0,0,2,1,3,1,1.9
14903,3,1,1,1,1,0,0,1,1,2,1,2.1
14904,3,3,1,0,0,0,0,3,1,1,0,2.4
14905,3,2,2,1,0,1,0,1,1,3,1,2.4
14906,2,1,2,1,1,0,1,0,0,4,2,2
14907,2,2,1,1,0,1,0,2,1,4,2,1.6
14908,2,1,2,0,0,0,1,0,1,3,1,2.9
14909,3,1,2,1,1,1,0,1,1,4,2,3.1
14910,1,1,2,1,0,0,1,0,1,3,1,2.9
14911,2,1,1,1,0,0,0,1,1,3,1,2.1
14912,1,1,2,1,1,1,1,0,1,3,2,2.2
14913,2,1,1,1,0,0,0,2,1,2,0,3.1
14914,4,2,2,0,0,0,0,1,0,3,1,2.6
14915,3,2,1,1,1,1,0,2,1,4,2,2.4
14916,2,1,2,1,0,0,0,1,0,3,1,3.4
14917,3,3,1,1,1,1,0,2,0,2,0,1.3
14918,3,1,2,1,0,0,0,1,0,4,2,2.3
14919,3,1,1,1,1,0,0,1,1,4,2,3.1
14920,1,1,2,0,0,0,1,0,0,2,0,2.1
14921,3,2,1,1,1,1,0,1,1,3,1,2.1
14922,2,1,1,1,0,0,0,1,1,4,2,3.4
14923,3,1,2,1,0,0,0,1,0,3,1,2.3
14924,3,2,1,0,0,0,0,1,1,1,0,1.8
14925,2,1,1,1,1,1,0,1,0,3,1,2.5
14926,3,2,1,1,1,1,0,1,1,3,2,3.3
14927,3,1,1,1,0,0,0,1,1,4,2,2.9
14928,2,1,2,0,0,0,1,0,0,2,0,3.2
14929,2,2,1,0,1,1,0,2,1,2,0,1.8
14930,3,1,1,1,1,1,0,1,1,3,2,2.7
14931,3,1,2,0,0,0,0,1,1,1,0,3
14932,3,2,2,1,0,0,0,1,0,4,2,2.1
14933,2,1,2,0,0,0,0,1,0,3,1,3.5
14934,3,1,1,1,0,1,0,2,1,2,0,2.6
14935,3,2,2,0,0,0,0,2,0,1,0,2.5
14936,2,1,2,0,0,0,1,0,0,3,1,2.2
14937,3,2,2,1,1,0,0,1,1,3,1,3.6
14938,3,3,1,0,0,0,0,1,0,2,0,1.6
14939,3,3,2,1,0,1,0,1,1,3,1,1.1
14940,2,1,2,1,0,0,1,0,1,2,0,3.4
14941,4,1,1,1,1,0,0,1,0,3,1,1.9
14942,4,1,2,0,1,0,0,1,0,2,1,2.3
14943,4,1,2,1,1,1,0,1,1,2,1,0.6
14944,2,1,2,1,1,1,0,1,1,4,2,3.1
14945,2,1,2,1,0,0,1,0,1,2,1,2.2
14946,2,1,1,1,1,1,0,1,1,2,0,2.1
14947,4,2,1,1,1,1,0,1,0,2,0,3
14948,2,1,1,1,1,1,0,1,1,2,1,4
14949,4,1,2,0,1,0,0,1,0,3,1,1
14950,4,2,1,1,0,1,0,2,1,2,0,0.9
14951,4,1,1,1,0,0,0,1,0,4,2,3.3
