,education,married,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
2529,2,1,1,0,0,0,0,1,3.55,1,2.1
2530,2,2,1,1,1,0,2,1,4.15,2,4
2531,2,1,1,1,1,0,0,1,3.6,1,2.1
2532,3,1,1,1,1,0,1,0,3.9,1,3.1
2533,1,2,1,0,0,0,1,0,3.3,1,1.6
2534,2,1,1,1,1,0,1,1,4.2,2,3.2
2535,3,1,0,0,0,0,2,1,3.95,1,2.1
2536,4,2,1,0,0,0,1,0,2.75,1,0.8
2537,3,1,1,0,0,0,0,0,3.1,1,1.7
2538,3,1,1,1,1,0,2,1,2.55,0,1.9
2539,3,1,1,1,0,0,0,1,2.85,1,1.7
2540,3,1,1,1,1,0,1,1,4.1,2,3.4
2541,3,3,1,0,0,0,1,1,2.55,0,1.7
2542,2,1,1,0,0,0,2,1,3.1,1,2.2
2543,2,1,1,0,0,0,0,0,3.65,1,2.1
2544,3,2,1,0,0,0,2,1,2.15,0,2.6
2545,3,2,1,0,0,0,1,1,3.1,1,1.6
2546,3,2,1,0,0,0,2,1,2.75,1,2.6
2547,1,1,0,0,0,0,0,0,2.7,0,2.8
2548,2,2,1,0,0,0,1,1,1.65,0,3.3
2549,2,1,0,0,0,0,1,1,3.35,1,2.9
2550,4,2,1,1,1,0,2,1,2.7,0,2.6
2551,2,1,1,0,1,0,2,1,3.15,1,2.8
2552,3,2,1,0,0,0,2,1,1.75,0,1.8
2553,2,1,1,1,1,0,0,1,3.55,1,3.3
2554,3,1,1,1,1,0,1,1,3.7,1,4
2555,3,1,1,0,0,0,1,0,4.4,2,1.5
2556,1,1,0,0,0,0,0,1,3.25,1,1.7
2557,4,1,1,1,1,0,1,0,3,1,2.9
2558,4,2,0,0,1,0,2,1,3.9,1,2.3
2559,2,1,1,0,0,0,0,0,2.95,1,2.3
2560,3,2,1,0,0,0,2,1,3,1,1.8
2561,2,1,1,0,0,0,0,0,3.7,1,3
2562,2,1,1,0,0,0,1,0,4.1,2,2.2
2563,3,1,0,0,0,0,1,1,3.8,1,2.9
2564,2,1,1,0,0,0,0,0,3.95,1,2
2565,3,1,1,0,0,0,1,1,4.2,2,2
2566,4,1,1,0,0,0,1,0,1.35,0,1.2
2567,4,2,1,0,0,0,1,1,4.4,2,2.5
2568,3,1,1,1,1,0,1,1,2.8,1,2.9
2569,2,1,0,0,0,0,0,1,2.7,0,2.6
2570,3,1,1,1,1,0,1,0,3.8,1,2.4
2571,2,2,1,0,0,0,2,1,3.7,1,1.6
2572,1,1,0,1,0,0,0,0,4.05,2,1.6
2573,2,1,0,0,0,0,0,1,4.65,2,2.6
2574,4,1,1,0,0,0,1,1,3.3,1,3.8
2575,4,2,0,0,0,0,1,0,2.75,1,2
2576,2,2,1,0,0,0,2,0,2.9,1,2.5
2577,2,1,1,0,0,0,0,0,3.8,1,3.7
2578,3,2,0,0,0,0,2,1,2.75,1,1
2579,1,1,0,0,0,0,0,0,4.6,2,4.1
2580,1,1,0,0,0,0,0,0,2.7,0,1.5
2581,4,2,1,1,0,0,1,1,2.85,1,2.2
2582,4,2,1,0,0,0,2,1,3,1,3.3
2583,2,1,1,0,0,0,0,1,2.5,0,1.4
2584,3,1,1,1,1,0,1,1,3.3,1,2.5
2585,3,1,0,0,0,0,1,0,3.6,1,2.7
2586,2,1,1,0,0,0,1,1,2.65,0,2.2
2587,2,1,1,0,0,0,0,0,4.15,2,2.3
2588,3,3,0,0,0,0,2,1,3.1,1,1.2
2589,4,3,1,0,1,0,2,1,4.1,2,0.5
2590,2,1,0,0,0,0,0,0,3.2,1,4
2591,2,3,1,0,0,0,3,1,2,0,2.9
2592,2,1,0,0,0,0,0,1,3.85,1,2.6
2593,2,1,0,1,1,0,0,1,3.2,1,1
2594,3,2,1,1,0,0,3,1,3.15,1,1.6
2595,2,3,1,0,0,0,2,1,3.85,1,1.9
2596,2,1,1,1,1,0,1,1,4.1,2,3.1
2597,1,1,0,1,1,0,0,1,3.7,1,3.5
2598,3,2,1,0,0,0,1,1,3.45,1,2.9
2599,2,1,0,0,0,0,0,1,4,2,2.4
2600,2,3,1,0,0,0,2,1,2.3,0,1.3
2601,3,2,0,1,0,0,1,0,2.8,1,1.7
2602,3,1,1,1,0,0,1,0,4.35,2,4.2
2603,2,1,1,0,0,0,1,1,4.3,2,1.2
2604,3,2,1,1,1,0,2,1,1.95,0,1
2605,3,1,1,1,1,0,1,1,4,2,2.2
2606,2,1,1,0,0,0,0,0,3.8,1,1.6
2607,4,1,0,0,0,0,1,0,3,1,2.1
2608,2,1,0,0,0,0,0,1,3.1,1,1.9
2609,2,1,1,0,0,0,0,0,4.7,2,4.6
2610,3,1,1,1,1,0,1,0,2.7,0,2.4
2611,1,3,1,0,0,0,2,1,4.6,2,3.6
2612,2,1,1,0,0,0,1,0,2.15,0,1.1
2613,2,1,0,0,0,0,0,0,3.6,1,3.3
2614,1,1,1,0,0,0,0,1,3.4,1,3.7
2615,1,1,1,0,0,0,0,1,2.9,1,2.8
2616,3,1,1,1,1,0,1,0,4.05,2,2.6
2617,2,1,1,1,0,0,0,0,3.2,1,3.7
2618,3,1,1,1,0,0,1,0,4.5,2,3.9
2619,2,1,1,1,0,0,0,0,5,2,2.5
2620,3,1,1,1,1,0,1,1,4.05,2,1.3
2621,2,1,1,0,0,0,0,1,4.3,2,2.2
2622,2,2,1,0,0,0,1,1,3.7,1,2.9
2623,1,2,1,1,1,0,1,1,2.7,0,1.9
2624,3,1,1,0,0,0,1,1,2.6,0,2.3
2625,4,3,1,1,1,0,3,1,2.8,1,1.6
2626,4,1,1,0,0,0,1,0,4.65,2,3.2
2627,4,3,1,1,0,0,1,1,3.3,1,3
2628,4,2,1,0,1,0,1,1,2.4,0,2.1
2629,2,2,0,1,0,0,0,0,3,1,2.4
2630,4,2,0,1,0,0,2,1,2.75,1,0.6
2631,2,1,1,1,1,0,0,1,4.5,2,2
2632,3,1,0,1,0,0,1,1,3.4,1,2.7
2633,3,1,1,1,1,0,2,1,2.75,1,2.2
2634,1,1,0,0,0,0,0,1,3.3,1,2.6
2635,3,1,1,0,0,0,1,0,3.7,1,2.9
2636,3,3,1,1,1,0,1,0,4.25,2,3.3
2637,4,1,0,0,0,0,1,1,3.25,1,0.9
2638,4,1,1,0,0,0,1,1,3.15,1,1.7
2639,4,2,1,0,0,0,1,0,4.2,2,2.7
2640,4,2,1,1,1,0,2,1,2.1,0,1.5
2641,2,1,0,0,0,0,0,0,2,0,2.4
2642,4,2,1,0,0,0,1,0,2.75,1,3.3
2643,3,3,1,1,1,0,2,1,1.55,0,1.3
2644,3,1,1,0,0,0,1,1,3.5,1,1.9
2645,3,1,1,1,1,0,1,1,4.35,2,2.9
2646,3,1,1,0,0,0,1,1,2.65,0,3.1
2647,3,1,1,1,1,0,1,1,4.45,2,2.6
2648,2,2,1,0,0,0,1,1,3.15,1,2.8
2649,4,2,1,1,1,0,3,1,3.8,1,2
2650,2,2,1,0,0,0,1,1,3.65,1,3.1
2651,3,1,0,0,0,0,3,0,2.9,1,0.5
2652,2,3,1,0,0,0,3,1,3.4,1,3.1
2653,3,1,1,1,1,0,1,1,2.45,0,2.3
2654,3,2,1,1,1,0,2,1,1.65,0,1.9
2655,1,1,1,0,0,0,0,1,4.2,2,2.3
2656,2,1,1,1,1,0,0,0,3.15,1,2.4
2657,1,1,0,0,0,0,0,1,3,1,2.9
2658,2,1,1,1,0,0,0,0,4.15,2,3.2
2659,1,1,1,0,0,0,0,1,4.25,2,2.2
2660,2,1,1,0,0,0,0,1,2.5,0,3.4
2661,3,1,1,0,0,0,0,1,3.2,1,1.8
2662,3,1,0,0,0,0,1,1,3.5,1,1.3
2663,4,1,1,1,1,0,1,1,3.25,1,3.1
2664,3,1,1,1,1,0,1,1,4.45,2,1.8
2665,3,1,1,0,0,0,1,0,3.5,1,2.8
2666,3,2,1,1,1,0,1,1,4.05,2,2.6
2667,4,2,1,1,1,0,2,1,2.85,1,3
2668,3,2,1,0,0,0,3,1,3.2,1,0.9
2669,3,2,1,0,0,0,3,1,2.2,0,1.2
2670,3,3,1,1,1,0,2,1,2,0,1.6
2671,3,3,0,0,0,0,2,1,1.95,0,1.9
2672,4,2,1,1,1,0,2,1,4.65,2,3.4
2673,3,1,0,0,0,0,1,1,1.95,0,2.5
2674,3,2,1,0,0,0,1,1,2.4,0,2
2675,3,2,1,0,0,0,2,1,2.4,0,4.2
2676,2,1,1,0,1,0,0,1,4.2,2,2.5
2677,3,2,1,0,0,0,2,1,3.1,1,2.9
2678,2,1,0,1,0,0,0,1,3.8,1,0.3
2679,3,2,1,1,1,0,3,1,1.65,0,1
2680,2,1,1,0,0,0,0,0,4,2,3.7
2681,1,1,0,0,0,0,0,1,2.65,0,3.2
2682,3,1,1,0,0,0,1,1,4.2,2,2.4
2683,3,3,1,1,1,0,1,1,2.6,0,2.2
2684,2,2,0,0,0,0,1,1,3.7,1,2.6
2685,2,1,1,1,0,0,0,1,3.3,1,1.8
2686,2,1,0,0,0,0,1,1,3.35,1,3.1
2687,2,1,0,0,0,0,0,0,3.25,1,2.6
2688,2,1,1,0,0,0,1,0,4,2,1.5
2689,4,2,1,0,0,0,1,1,1.85,0,0.7
2690,2,1,1,0,0,0,1,1,4.55,2,3.4
2691,3,1,1,0,0,0,1,1,2.8,1,3
2692,2,1,0,1,0,0,1,1,4.1,2,4.4
2693,2,1,0,0,0,0,0,1,3.4,1,2.2
2694,2,1,0,0,0,0,0,0,2.8,1,2.6
2695,4,2,1,0,1,0,1,0,3.05,1,1.1
2696,2,1,1,0,0,0,0,1,3.6,1,3.5
2697,1,1,0,0,0,0,0,1,4.15,2,2.5
2698,3,1,1,1,1,0,0,0,4.7,2,1.1
2699,2,1,1,0,0,0,0,0,4.35,2,2.9
2700,3,2,0,0,0,0,2,1,2.05,0,1.8
2701,2,1,1,0,0,0,0,1,3.8,1,3.5
2702,4,2,1,1,1,0,2,0,4.75,2,2.9
2703,3,2,1,0,0,0,1,1,4.5,2,3.5
2704,4,2,1,0,0,0,1,0,2.15,0,1.8
2705,3,1,0,1,1,0,1,1,3.55,1,2.5
2706,3,2,1,0,0,0,1,0,2.3,0,1.5
2707,3,1,1,0,0,0,1,1,3.35,1,1.8
2708,2,2,1,0,0,0,1,0,3.1,1,4.2
2709,2,1,1,0,0,0,0,1,4.45,2,2
2710,2,3,0,0,0,0,1,1,2.75,1,2.5
2711,2,1,1,0,0,0,0,0,4.05,2,3.7
2712,4,3,1,0,0,0,2,0,3.05,1,1.2
2713,2,2,1,0,0,0,1,1,3.9,1,3
2714,4,1,0,0,0,0,1,0,2.7,0,0.9
2715,4,3,1,1,1,0,1,1,2.25,0,1.9
2716,2,1,1,0,0,0,0,1,2.45,0,3.1
2717,3,1,1,1,1,0,1,1,3.6,1,1.7
2718,2,1,1,1,0,0,1,1,4.1,2,3.6
2719,3,1,1,1,1,0,1,1,3.65,1,3.7
2720,1,1,0,0,0,0,0,1,3.35,1,1.5
2721,1,1,0,0,0,0,0,1,3.95,1,3.4
2722,3,1,1,1,0,0,1,0,4.25,2,2.9
2723,3,1,1,0,0,0,1,0,3.6,1,2.5
2724,1,1,0,0,0,0,0,1,3.2,1,3
2725,2,2,1,1,1,0,1,1,2.75,1,1.5
2726,2,1,0,0,0,0,0,0,2.7,0,3.5
2727,1,1,0,0,0,0,0,0,2.95,1,0.8
2728,3,1,1,1,1,0,1,1,2.75,1,2.7
2729,1,2,1,0,1,0,2,1,3.8,1,3
2730,2,1,1,1,1,0,0,1,3,1,3.5
2731,2,1,1,0,0,0,1,0,3.5,1,2.6
2732,3,3,1,0,0,0,2,1,2,0,2.1
2733,3,1,0,0,0,0,1,1,2.9,1,3.6
2734,2,1,1,0,1,0,0,1,4.05,2,2.1
2735,4,1,0,1,0,0,2,1,3.55,1,1.6
2736,2,1,1,0,0,0,1,1,3.2,1,3
2737,3,3,1,1,1,0,1,1,3.35,1,1.8
2738,3,2,1,0,0,0,1,1,2.75,1,1.5
2739,2,1,0,0,0,0,1,0,2.15,0,3
2740,1,1,1,0,0,0,0,1,2.95,1,2.9
2741,2,1,1,1,0,0,1,1,3.2,1,2
2742,3,2,1,0,0,0,2,1,4.2,2,3.3
2743,4,2,1,0,1,0,2,0,3.8,1,2.8
2744,1,1,0,0,0,0,0,0,3.3,1,3.9
2745,3,1,0,0,0,0,0,1,3.6,1,4.1
2746,2,1,0,0,0,0,0,1,4.05,2,1.5
2747,3,2,1,0,0,0,1,1,4.1,2,2.2
2748,4,3,1,0,1,0,2,1,4.5,2,3.3
2749,3,3,1,1,1,0,3,1,2.45,0,2.2
2750,3,3,1,0,0,0,2,0,2.3,0,0.7
2751,4,2,1,0,0,0,2,1,2.45,0,2
2752,1,1,1,0,0,0,0,0,3.3,1,2.9
2753,2,1,0,0,0,0,0,0,2.65,0,2
2754,3,2,0,0,0,0,1,1,1.6,0,1.9
2755,4,1,1,1,1,0,1,0,4.3,2,2.3
2756,4,2,1,0,0,0,2,1,4.25,2,2.5
2757,2,1,1,0,0,0,0,1,3.75,1,2.7
2758,3,1,1,0,0,0,1,0,3.9,1,3.8
2759,3,3,0,0,0,0,1,0,3.2,1,2.6
2760,1,1,0,0,0,0,0,1,3.35,1,2.1
2761,4,2,1,1,1,0,1,1,2.7,0,2.8
2762,3,2,1,0,0,0,2,1,2.2,0,2.5
2763,2,1,0,0,0,0,1,1,3.5,1,2
2764,2,1,1,1,0,0,0,0,3.2,1,2.6
2765,3,1,0,0,0,0,1,1,3,1,3.4
2766,2,1,1,0,0,0,0,0,3.3,1,2.3
2767,3,3,1,0,0,0,1,1,2.5,0,1.4
2768,4,1,0,0,0,0,1,0,3.45,1,2.5
2769,2,1,0,0,0,0,0,1,3.75,1,4.2
2770,3,2,0,0,0,0,1,1,2.35,0,1.6
2771,2,1,0,0,0,0,0,0,3.9,1,2.5
2772,3,1,0,0,0,0,1,0,3.65,1,1.9
2773,2,1,1,0,0,0,1,0,3.6,1,2.4
2774,2,1,1,1,1,0,1,0,2.55,0,3.4
2775,2,1,0,0,0,0,1,0,3.5,1,2.8
2776,2,3,1,1,1,0,2,1,1.85,0,0.4
2777,3,1,1,0,0,0,1,0,3.45,1,2.2
2778,2,1,0,0,0,0,1,1,3.8,1,3.2
2779,3,3,1,0,0,0,2,1,3.05,1,2.6
2780,3,1,0,1,1,0,1,1,3,1,3.2
2781,2,1,1,0,0,0,0,0,4.35,2,2.1
2782,4,1,1,0,0,0,1,1,3.35,1,1.5
2783,2,1,1,1,1,0,0,1,4.5,2,2.6
2784,2,1,0,0,0,0,0,0,2.9,1,2.2
2785,2,1,1,0,1,0,0,1,4.55,2,1.8
2786,2,2,1,0,0,0,2,1,2.65,0,1.8
2787,4,1,1,1,1,0,3,1,2.7,0,2
2788,3,2,0,1,1,0,3,1,3.95,1,0.6
2789,4,1,1,1,1,0,1,0,4.35,2,3.5
2790,4,1,1,1,1,0,2,0,3.5,1,2.2
2791,3,2,1,1,1,0,2,0,1.8,0,1.8
2792,3,1,1,0,0,0,1,1,3.5,1,1.7
2793,3,3,1,1,1,0,2,1,2.6,0,1.8
2794,3,3,1,1,1,0,3,1,2.9,1,3.1
2795,4,1,1,1,1,0,1,1,3.4,1,1.9
2796,1,1,1,0,0,0,0,1,4.6,2,3.6
2797,2,1,1,0,0,0,1,1,3.5,1,3
2798,2,1,1,0,0,0,0,1,3.75,1,3.4
2799,3,1,1,0,0,0,1,1,2.75,1,2.6
2800,4,2,1,0,0,0,1,1,2.65,0,0.8
2801,2,1,1,0,0,0,0,0,4.25,2,2.9
2802,2,1,1,0,0,0,0,1,4.45,2,3.7
2803,2,1,0,0,0,0,0,0,2.95,1,3.1
2804,3,1,1,0,0,0,1,1,2.65,0,1.7
2805,2,2,1,1,1,0,0,1,4.8,2,2.7
2806,2,1,1,1,0,0,0,1,3.85,1,1
2807,3,2,1,1,1,0,1,1,2.45,0,3
2808,4,3,1,1,1,0,1,1,4.7,2,1.4
2809,4,1,1,0,0,0,1,0,2.75,1,1
2810,3,1,0,0,0,0,1,0,2.45,0,2.3
2811,2,1,1,0,0,0,1,1,2.45,0,1.6
2812,1,1,1,0,0,0,0,0,2.9,1,2
2813,3,1,0,0,0,0,1,1,3.15,1,2.7
2814,2,3,1,1,0,0,2,1,3.75,1,3
2815,2,2,1,0,0,0,1,1,4.25,2,2.1
2816,2,1,0,0,0,0,0,0,3.2,1,3.2
2817,3,1,1,1,0,0,1,1,2.95,1,2.5
2818,1,1,0,0,0,0,0,1,2.9,1,1.6
2819,3,1,0,0,0,0,1,0,3,1,2.8
2820,3,2,1,1,1,0,3,1,2.2,0,2
2821,3,1,0,0,0,0,1,1,2.65,0,2.3
2822,3,2,1,0,1,0,2,0,3.45,1,2.7
2823,1,1,1,0,0,0,0,1,4.3,2,2.5
2824,4,1,1,1,1,0,1,1,3.3,1,2.1
2825,1,1,0,0,0,0,0,0,3.45,1,2.3
2826,4,1,0,0,0,0,1,1,3.3,1,1.7
2827,1,1,1,0,0,0,0,1,4.5,2,3.5
2828,2,1,1,0,0,0,1,1,4.35,2,3.7
2829,2,1,0,0,0,0,0,1,4.35,2,3.5
2830,4,2,1,1,1,0,1,1,3.45,1,2
2831,4,2,1,1,1,0,2,1,4.7,2,1.7
2832,4,2,1,1,1,0,1,1,3.3,1,1.5
2833,2,1,1,0,0,0,0,1,3.9,1,2
2834,1,1,1,0,0,0,0,1,4,2,2.6
2835,3,2,1,1,0,0,1,1,3.2,1,1.3
2836,3,2,1,0,0,0,1,0,2.95,1,2.2
2837,3,1,1,0,0,0,1,1,3.35,1,1.3
2838,3,1,1,1,1,0,1,0,4.9,2,1.3
2839,2,1,1,0,0,0,0,0,3.25,1,3.3
2840,4,1,1,0,1,0,1,0,3,1,2.2
2841,3,2,1,0,0,0,1,1,3.45,1,2.9
2842,2,1,1,1,1,0,0,1,4.05,2,2.9
2843,4,1,1,1,1,0,2,1,3.4,1,2
2844,2,2,1,0,1,0,2,0,3.35,1,0.9
2845,1,1,0,0,0,0,0,0,1.8,0,2.1
2846,2,1,1,0,0,0,1,1,4.1,2,3.5
2847,2,1,1,0,0,0,0,1,4,2,3.4
2848,3,1,1,0,1,0,1,1,2.45,0,1.3
2849,3,1,1,1,1,0,1,1,2.4,0,2.5
2850,2,1,0,0,0,0,0,1,3.95,1,5.1
2851,1,1,1,1,1,0,0,1,3.2,1,2.4
2852,2,1,0,1,0,0,1,0,2.25,0,1.4
2853,4,1,1,1,1,0,1,1,4.35,2,2.1
2854,2,3,0,1,1,0,1,1,2.3,0,2.8
2855,2,1,1,0,0,0,1,1,3.45,1,2.7
2856,2,1,0,0,0,0,0,0,2.45,0,2.9
2857,1,1,0,0,0,0,0,1,4.45,2,3.2
2858,4,2,1,1,1,0,1,1,2.25,0,3.2
2859,2,1,1,0,0,0,0,1,3.85,1,2.2
2860,1,1,1,1,0,0,0,1,4.2,2,2.3
2861,2,1,1,1,0,0,0,1,3.6,1,1.3
2862,4,1,0,1,0,0,1,0,3.8,1,2.1
2863,4,2,1,0,1,0,2,1,3.2,1,1.9
2864,1,1,0,0,0,0,0,1,4.7,2,0.8
2865,3,1,0,0,0,0,3,1,4.15,2,3.4
2866,3,1,0,0,0,0,0,1,2.1,0,2.8
2867,3,1,1,0,0,0,1,0,3.6,1,3.3
2868,1,1,1,1,1,0,1,0,2.75,1,2.7
2869,2,1,1,0,0,0,0,1,4.3,2,2.4
2870,2,1,0,1,0,0,0,1,3.75,1,2.2
2871,2,3,0,0,0,0,1,1,2.3,0,2.7
2872,3,1,1,1,1,0,1,0,3.2,1,2.8
2873,2,1,1,0,0,0,0,1,2.9,1,3.4
2874,4,1,1,0,1,0,2,1,3.55,1,2.8
2875,2,1,1,0,0,0,0,1,4.1,2,3.6
2876,2,1,0,1,0,0,0,1,4.5,2,2.7
2877,3,1,1,1,1,0,2,1,2.75,1,3.5
2878,2,1,1,0,0,0,1,0,3.6,1,3.6
2879,2,3,0,0,0,0,1,0,2.6,0,2
2880,3,1,1,0,0,0,0,1,4.2,2,1.6
2881,1,1,1,0,0,0,0,0,1.9,0,0.9
2882,4,3,1,1,1,0,2,1,4.05,2,0.8
2883,3,1,1,1,1,0,0,1,3.95,1,1.7
2884,2,3,1,1,1,0,2,1,1.8,0,1.3
2885,1,1,0,0,0,0,0,1,1.65,0,1.9
2886,3,2,1,1,1,0,1,1,2.3,0,1.6
2887,2,2,1,1,1,0,1,1,4.1,2,1.5
2888,2,1,0,0,0,0,0,1,2,0,1.7
2889,3,1,1,0,0,0,0,1,3.95,1,3.7
2890,3,2,1,1,1,0,1,1,3,1,3.2
2891,2,1,1,0,0,0,0,0,3.6,1,1.6
2892,4,1,1,0,0,0,1,1,3.9,1,3.2
2893,3,1,1,0,0,0,1,1,4,2,3.3
2894,2,1,0,0,0,0,0,0,2.8,1,3.4
2895,3,3,1,0,0,0,2,1,3.05,1,2.6
2896,1,1,1,1,0,0,0,0,3.2,1,1.2
2897,4,1,1,1,1,0,1,1,3.5,1,1.5
2898,3,1,1,1,1,0,1,1,3.15,1,3.1
2899,2,1,0,0,0,0,0,1,3.5,1,2.9
2900,2,1,1,0,0,0,0,1,3.6,1,2.3
2901,1,1,0,1,1,0,0,1,3.35,1,3
2902,2,2,1,1,1,0,3,1,2.2,0,2
2903,3,2,1,0,0,0,1,0,2.85,1,1.5
2904,4,1,1,0,0,0,1,0,4.25,2,2.5
2905,4,1,1,1,1,0,1,1,3.9,1,2.5
2906,2,1,1,0,0,0,0,1,3.95,1,2.5
2907,3,1,1,1,0,0,1,0,2.45,0,2.5
2908,1,1,0,0,0,0,0,1,2.9,1,1.8
2909,2,2,1,1,1,0,3,1,2.15,0,2.1
2910,3,1,1,1,0,0,1,0,4.45,2,2.4
2911,2,2,1,0,1,0,1,1,3.4,1,3.2
2912,2,3,1,0,1,0,3,1,1.65,0,2.1
2913,3,3,1,0,0,0,2,1,3.8,1,4.4
2914,3,1,0,0,0,0,1,0,3.95,1,2.8
2915,2,3,1,0,0,0,1,0,3,1,1.7
2916,4,1,1,0,0,0,1,1,4.15,2,2.3
2917,2,1,0,0,0,0,1,0,3.6,1,3.7
2918,3,1,1,0,0,0,1,1,3.1,1,3.7
2919,4,1,0,0,0,0,1,0,2.65,0,1
2920,3,1,1,0,0,0,1,0,4.5,2,2.2
2921,2,1,1,0,0,0,0,1,4.2,2,2.6
2922,2,1,1,1,1,0,0,1,4.3,2,1.3
2923,4,2,1,0,0,0,1,1,3,1,2.6
2924,3,1,1,1,0,0,1,1,3.1,1,2.8
2925,2,1,1,0,0,0,1,1,4.1,2,0.8
2926,2,1,1,0,0,0,0,1,2.4,0,2.3
2927,2,1,1,1,1,0,0,0,4,2,3.6
2928,2,1,1,0,0,0,0,1,2.55,0,2.3
2929,3,1,0,0,0,0,0,1,3.4,1,1.5
2930,3,2,1,0,0,0,2,1,3.15,1,3.2
2931,1,1,1,0,0,0,0,1,3.9,1,3.1
2932,2,1,1,0,0,0,0,0,4.15,2,2.5
2933,2,1,1,0,0,0,0,1,3.15,1,1.9
2934,1,1,1,0,0,0,1,0,3.75,1,4
2935,3,1,1,1,1,0,1,1,4.65,2,2.4
2936,4,1,0,1,0,0,2,1,2.6,0,3.3
2937,1,1,0,0,1,0,0,1,3.8,1,2.2
2938,3,1,1,1,1,0,1,1,2.55,0,3.5
2939,2,1,0,0,0,0,1,1,4,2,2.9
2940,3,1,1,0,0,0,1,0,4.15,2,2.2
2941,2,1,1,0,0,0,1,1,3.9,1,3.7
2942,3,1,1,0,0,0,2,1,3.5,1,3.1
2943,3,1,1,0,0,0,1,1,3.85,1,1.8
2944,1,1,0,0,0,0,0,1,2.1,0,2.4
2945,3,1,0,0,0,0,1,1,2.8,1,2.4
2946,3,1,1,0,0,0,1,0,3.75,1,3.1
2947,2,3,0,0,0,0,1,1,2.85,1,3
2948,1,1,1,0,0,0,0,1,3.4,1,2.6
2949,2,1,1,0,0,0,0,0,3.25,1,2.1
2950,2,1,0,1,0,0,0,0,3.95,1,2.1
2951,1,1,0,1,0,0,1,1,4.25,2,2.3
2952,4,1,1,0,0,0,1,0,2.55,0,2.3
2953,1,2,1,0,1,0,1,1,3.15,1,3.1
2954,3,1,1,0,0,0,1,0,3.9,1,2.5
2955,1,1,0,0,0,0,0,0,2.9,1,2.6
2956,1,1,1,1,1,0,0,1,4.45,2,5.3
2957,4,1,1,0,1,0,3,1,1.85,0,1.4
2958,2,1,0,0,1,0,0,1,3,1,3.2
2959,3,1,1,0,0,0,1,1,2.2,0,1.9
2960,3,2,1,1,1,0,1,1,3.3,1,2.8
2961,4,3,1,1,1,0,2,1,3.9,1,3.6
2962,2,1,1,0,0,0,2,0,1.55,0,0.5
2963,2,1,0,0,0,0,1,0,3.6,1,2.5
2964,4,1,1,0,0,0,1,0,4.15,2,3.1
2965,3,1,1,1,1,0,1,1,4.65,2,2.8
2966,1,1,0,0,0,0,0,1,3.5,1,3.4
2967,4,3,1,1,1,0,2,1,3.05,1,1.2
2968,3,1,1,0,0,0,1,0,3.45,1,3
2969,1,1,1,0,0,0,0,1,3.45,1,2.7
2970,3,2,0,0,0,0,2,1,1.6,0,1.2
2971,1,1,1,1,0,0,0,1,3.9,1,4
2972,4,2,1,1,1,0,3,1,2.35,0,2.3
2973,3,1,1,0,0,0,1,0,3.45,1,1.9
2974,3,1,1,1,1,0,1,1,3.5,1,2.2
2975,3,1,1,0,0,0,2,0,2.6,0,2.5
2976,2,1,0,0,0,0,0,1,2.85,1,3.1
2977,4,2,1,0,1,0,2,1,4.15,2,1.8
2978,2,3,1,0,0,0,1,1,3.3,1,1.7
2979,2,1,1,1,1,0,1,1,3,1,3.3
2980,3,3,1,1,1,0,3,1,2.5,0,1.9
2981,3,1,1,1,1,0,1,1,2.45,0,2.7
2982,1,1,1,0,0,0,0,0,3.9,1,4
2983,3,1,1,1,1,0,1,1,3.35,1,2.6
2984,2,1,0,0,0,0,0,1,2.95,1,1.9
2985,4,1,1,0,1,0,0,0,3.3,1,2.7
2986,3,1,1,1,1,0,1,0,3.8,1,1.5
2987,2,1,1,1,1,0,1,1,4.45,2,3.8
2988,4,1,1,0,1,0,1,1,3.85,1,2.1
2989,2,1,0,0,0,0,1,1,3.15,1,2.4
2990,3,1,1,0,0,0,0,1,2.2,0,2.1
2991,1,1,1,0,0,0,0,1,3,1,2.6
2992,4,3,1,1,1,0,2,1,1.45,0,0.6
2993,3,2,1,0,0,0,1,1,3.2,1,1.3
2994,2,1,0,0,0,0,0,1,3.9,1,2.5
2995,2,1,1,0,0,0,1,0,2.9,1,2.8
2996,3,1,1,0,0,0,1,1,3.85,1,2.5
2997,2,2,1,0,1,0,2,1,4.3,2,2.6
2998,3,2,1,0,0,0,1,1,3.35,1,2
2999,3,2,0,0,0,0,1,0,3.55,1,2.6
3000,3,1,0,0,0,0,1,1,3.35,1,2.4
3001,2,1,0,0,0,0,0,1,4,2,3
3002,3,1,1,0,0,0,1,0,4.85,2,2.9
3003,2,1,1,1,1,0,0,1,2.9,1,2.6
3004,3,2,1,0,0,0,2,1,3.65,1,3.3
3005,4,1,1,1,1,0,1,1,3.85,1,3.9
3006,3,1,1,0,0,0,1,1,2.8,1,4
3007,3,1,1,1,1,0,1,0,4.3,2,2.2
3008,3,2,0,0,0,0,2,1,4.05,2,4.1
3009,2,1,1,0,0,0,0,0,1.9,0,2.2
3010,3,1,1,0,0,0,1,1,2.75,1,1.8
3011,4,1,0,0,0,0,1,0,3.25,1,3.2
3012,2,1,0,0,0,0,0,0,4.35,2,4.3
3013,3,1,0,1,0,0,1,1,3.85,1,2.2
3014,2,1,1,1,1,0,0,1,2.35,0,3.1
